Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page120,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 54, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page121,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 55, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page122,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 55, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page123,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 56, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page124,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 56, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page125,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 57, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page126,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 57, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page127,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 58, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page128,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 58, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page129,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 59, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page130,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 59, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page131,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 60, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page132,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 60, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
